,key,Brewery Key,Style Key,Description,ABV,Ave Rating,Min IBU,Max IBU,Astringency_customer,Body_customer,Alcohol_customer,Bitter_customer,Sweet_customer,Sour_customer,Salty_customer,Fruits_customer,Hoppy_customer,Spices_customer,Malty_customer,Astringency_description,Body_description,Alcohol_description,Bitter_description,Sweet_description,Sour_description,Salty_description,Fruits_description,Hoppy_description,Spices_description,Malty_description
2193,3658,300,84,Early American colonialists seeking natural ingredients for brewing ales turned to pumpkins which were plentiful flavorful and nutritious Blended with barley malt pumpkins became commonly used beer ingredient Post Road Pumpkin Ale brings back this tasty tradition Hundreds of pounds of pumpkins are blended into the mash of each batch creating beer with an orange amber color warm pumpkin aroma biscuity malt center and crisp finish ,5.0,3.5,5,70,16,23,11,13,16,15,1,93,16,66,46,1,0,1,0,0,1,0,1,0,0,1
2194,3659,1231,84,Smuttynose Pumpkin Ale is our homage to the craft and heritage of America brewers Recipes calling for the use of pumpkins in beer date back to early colonial times when brewers sought to extend their supply of costly imported malt with locally grown ingredients such as squash and pompions In that spirit we brew our ale with the addition of pumpkin to the mash along with traditional spices to create delicious American original IBU ,5.9,3.71,5,70,13,23,4,29,33,24,2,96,36,78,37,0,0,0,0,1,0,0,1,0,1,1
2195,3660,1209,84,A big bodied beer with light coppery orange color and pleasing aromas of pumpkin and nutmeg ,9.0,3.78,5,70,9,37,48,8,42,17,1,77,16,61,51,0,1,0,0,0,1,0,1,0,1,0
2196,3662,86,84,We wondered what would happen if monstrous pumpkin ale plump full of spicy gourdiness were aged in fine fresh rum barrels to add suggestions of delicate oak and candied molasses Rumpkin is what happened This first member of the Annual Barrel Aged Series was brewed with roasted pumpkins from local Boulder County farm and spiced with nutmeg cinnamon and ginger ,16.3,4.13,5,70,7,40,78,13,83,11,0,72,5,79,53,1,1,1,1,1,0,0,1,0,1,1
2197,3663,433,84,Legend has it that when pumpkin comes into the world it is possessed by either good or an evil spirit Ours got all the good baby Bursting with real pumpkin flavor and yummy pumpkin spices including Ceylon cinnamon Jamaican all spice Zanzibar cloves and nutmeg Good Gourd is celebration of Fall and that spookiest of holidays Halloween Pair Good Gourd with pumpkin soup pumpkin pie and costume parties IBU ,8.5,4.29,5,70,4,54,19,22,50,14,1,108,29,122,57,0,0,0,0,0,0,0,1,0,1,1
2198,3664,551,84,Brewed with lbs of pumpkin in each batch Made with Pale Munich and Crystal malts green and roasted pumpkin seeds pumpkin in the mash boil and fermenter Bittered with Horizon hops Spiced in conditioning with nutmeg clove cinnamon ginger and allspice ,6.7,3.97,5,70,11,47,7,14,36,13,2,92,19,118,40,0,0,0,1,0,0,0,1,1,1,1
2199,3668,709,84,Imagine pumpkin vine wound its way in field of barley and brewer harvested it all to make beer Add Northwestern hops and blend of spices and you ve got UFO Pumpkin The malt combination provides smooth body and slightly sweet flavor which balances perfectly with the earthy notes derived from the pure pumpkin And like all of our UFO beers UFO Pumpkin is unfiltered so all the wonderful flavors are right there in your glass Cheers IBU ,5.9,3.62,5,70,9,37,8,15,43,18,5,90,27,75,59,0,1,0,1,1,0,0,1,1,1,1
2200,3669,1403,84,This sessionable pumpkin ale is brewed with fresh pumpkin and seasonal spices IBU ,4.0,3.4,5,70,10,32,10,16,35,14,0,87,20,91,63,1,0,0,0,0,0,0,1,0,1,0
2201,3670,1175,84,This is the same beer as Divine Reserve If you have already reviewed that beer please do not review it again here or you risk losing the older review when the listings are merged http www saintarnold com beers pumpkinator html ,10.0,4.32,5,70,9,53,22,24,43,2,3,71,7,111,67,0,0,0,0,0,0,0,0,0,0,0
2202,3671,1159,84,Also known as Rogue Farms GYO Pumpkin Patch Ale Ingredients Rogue Farms Pumpkins Great Western Row Carawheat Weyermann Carafe Malts Rogue Micro Hopyard Rebel Hops Ginger Cloves Vanilla bean cinnamon cardamom nutmeg Free range coastal water and Pacman Yeast Specs º PLATO IBU AAº Lovibond ,6.1,3.87,5,70,9,38,3,12,27,7,0,97,11,113,57,0,0,0,0,0,0,0,0,0,1,0
2203,3673,714,84,In the most worthy of pumpkin patches and during the silence of the midnight hour the Greater Pumpkin raises up and pours rich deep and burnished orange color Heady aromas of bourbon cinnamon ginger allspice and clove linger seductively over the thick white head of this tremendous brew Its love at first sip as the full malt body dominated by British crystal malt brown sugar and pumpkin slowly washes over your tongue Bourbon barrel aging rounds out the flavors with notes of oak vanilla and bourbon Pairs well with crisp autumn weather crunchy fallen leaves and the knowledge that your kids will be asleep soon so you can raid their Halloween candy bags ,10.0,3.95,5,70,9,40,90,11,45,20,1,77,5,113,83,1,1,1,1,1,1,0,1,0,1,1
2204,3677,58,84,With brilliant deep copper hue and creamy beige colored head our Fall Hornin Pumpkin Ale has inviting aromas of caramelized malt and baking bread with highlights of cinnamon nutmeg pumpkin and seasonal spices The pleasantly creamy mouthfeel and silky body embrace the sweet caramel flavors and tang of spices with just hint of hops that ends in smooth round finish ,6.0,3.61,5,70,11,60,8,17,43,7,1,75,28,71,77,1,1,0,1,1,1,0,1,1,1,1
2205,3678,1346,84,Jack Traveler is an alluring wheat beer illuminated by the tastes of fall He strikes perfect balance between bright refreshment and seasonal spice Jack is brewed with fresh pumpkin for delicious dark hued Shandy inspired beer ,4.4,3.52,5,70,5,18,9,7,21,18,0,77,9,51,24,1,0,0,0,0,0,0,1,0,1,1
2206,3679,551,84,Spookily smooth and chocolatey perennial favorite and Silver medalist in the Great American Beer Festival Field Beer category Dark the Moon is brewed with Great Western pale Crisp Crystal Munich Cara Vienne roasted chocolate and Special malts with roasted pumpkin seeds in the mash Pumpkin in the mash kettle and fermenter Bittered with Magnum and finished with Saaz and crushed cinnamon ,7.6,3.96,5,70,13,87,10,38,62,2,0,69,24,68,95,0,1,0,0,1,0,0,1,0,1,1
2207,3680,104,84,Some might think we re out of our gourd for making pumpkin ale but our Pumpkin Down is not like the others The caramel and toffee maltiness of our Piper Down Scottish ale is the perfect backdrop for boatload of roasted pumpkin Just before bottling we add subtle amount of spice to complement but not overwhelm the earthy flavor It was smash at the brewery and we think you ll agree ,5.8,3.83,5,70,7,29,12,16,50,7,0,92,24,69,83,0,0,0,0,1,0,0,1,1,1,1
2208,3682,591,84,Why is there only one time of the year as goblins ghouls and ghosts frolic on front lawns when we embrace THE FEAR At all other times THE FEAR dominates us controls us and prevents us from greatness What is there to THE FEAR Disagreement Criticism Humiliation Whatever THE FEAR is that consumes you embrace it Only then will the true artist in you rise up Malts Carabrown Midnight Wheat Chocolate ViennaHops Warrior WillametteYeast American AleIBU Special pounds of pumpkin added per barrels ,9.0,3.72,5,70,4,48,41,22,29,4,0,76,18,82,72,0,0,0,0,0,0,0,1,1,0,0
2209,3683,889,84,Wilhelm Scream is ripe with fall flavors of pumpkin cinnamon nutmeg and caramel malts Medium bodied and the color of orange setting suns it finishes similar to the way we finish summer with just hint of bitterness ,5.4,3.47,5,70,9,28,10,13,44,14,0,78,20,72,59,0,1,0,1,1,1,0,1,1,1,1
2210,3684,556,84,Formerly Fermentation Without Representation Imperial Pumpkin PorterOur first ever collaborative beer has all the familiar flavors of the season but done with Epic style To base of strong roasty and chocolaty porter we add pounds of real pumpkin per batch five spices and whole Madagascar vanilla beans As you pour this deeply ruby brown beer you re greeted by the aroma of fresh cut squash followed by rich chocolate The flavor starts sweet with marshmallow vanilla and some pumpkin pie then yields to coffee roast and darkchocolate dryness This beer is great introduction for curious drinkers and special holiday treat for fans of the style ,8.0,3.85,5,70,16,67,19,25,47,11,0,90,24,86,82,1,1,1,1,1,0,0,1,0,1,1
2211,3685,1396,84,Roadsmary Baby is traditional pumpkin ale with Two Roads spin its aged in rum barrels for added complexity and depth of flavor The result is smooth drinking ale with notes of pumpkin spices vanilla oak and touch of rum ,6.8,3.74,5,70,7,42,62,5,46,6,3,75,9,105,56,0,1,1,0,0,0,0,1,0,1,0
2212,3687,1009,84,Like pumpkin pie in bottle we add pounds of real pumpkin to the three barley mash and then season the finished beer with cinnamon nutmeg and cloves IBU ,5.6,3.66,5,70,5,32,4,4,26,10,0,95,3,74,49,0,0,0,0,0,0,0,1,0,1,1
2213,3690,389,84,Had been ABV ,7.0,3.77,5,70,4,63,18,37,70,20,1,91,24,79,93,0,0,0,0,0,0,0,0,0,0,0
2214,3691,39,84,Pumpkin is made solely with fresh ingredients spiced and baked in the oven before added to the brew Enjoy powerful notes of cinnamon nutmeg brown sugar and more from the beer commonly described as Pumpkin Pie in glass ,7.3,4.19,5,70,7,31,9,5,28,14,1,89,8,91,47,1,0,0,0,1,0,0,0,0,1,0
2215,3692,1240,84,Back in we had the good fortune of finding cache of rum barrels which we quickly filled with Pumking making what was affectionately called Rumking We were lucky to have found more barrels and in found some of the best we ve ever used This batch is at least as delicious as versions past Imagine our inimitable Imperial Pumking Ale as the captain on the high seas flying the Jolly Roger The King sails for ports unknown in this limited release Rum Barrel Aged Pumking has been kept like secret treasure in the hollows of the brewery patiently awaiting discovery Yo ho ho Enjoy Rum Barrel Aged Pumking now or keep it hidden standing upright in dark and cool place until you can say anchors aweigh New label design same great Rum Barrel Aged Pumking ABV varies by batch ,13.4,4.07,5,70,9,36,139,12,43,8,1,60,12,68,33,0,0,1,0,0,0,0,0,0,0,0
2216,3693,1187,84,In the autumn of Captain Jack Rachman and his pirate mates were celebrating their victories in typical hard drinking tradition Suddenly British Navy sloop surprised them The drunken pirates hid below deck leaving Captain Jack mistresses Anne Bonney and Mary Read to defend the ship The women shared reputation as fierce hell cats but the British Navy eventually overtook the pirate ship Captain Jack and the pirates were sentenced to hang Anne visited her lover in his cell before his execution and instead of loving words her scathing comments live on throughout history Had you fought like man you need not have been hang like dog Their legacy inspired us to brew an equally ferocious Imperial Pumpkin Ale brewed with pirate rum spices We added touch of autumn flavor with roasted butternut squash and natural maple syrup ,9.5,3.96,5,70,14,41,34,14,112,13,1,53,17,85,88,0,0,1,0,1,0,0,0,0,1,1
2217,3694,565,84,Rich amber color with aroma of sweet pumpkin pie and savory spices Creamy mouthfeel with flavors of pumpkin followed by sweet malt pie crust spice hints of brown sugar and clean finish ,9.0,3.88,5,70,3,47,25,9,50,4,3,63,8,98,80,1,0,0,0,1,0,0,1,0,1,1
2218,3695,1133,84,Out of Your Gourd Pumpkin Porter is dark chestnut brown in color and is made with pureed pumpkin Cinnamon nutmeg and ginger are added to the whirlpool and maple syrup is added during fermentation This full bodied rich roasty porter makes you want to eat turkey and watch football or build bonfire ,5.8,3.48,5,70,4,51,9,22,31,3,0,54,8,65,51,0,1,1,0,1,1,0,1,0,1,1
2219,3696,1150,84,A festive Ale brewed with pumpkin and molasses variety of hand crushed whole spices set up an impressive aroma and well balanced taste ,8.1,3.79,5,70,8,36,34,15,50,27,0,101,9,80,43,0,0,0,1,0,0,0,1,0,1,1
2220,3698,183,84,Formerly Blue Point Pumpkin AleOur golden orange colored Pumpkin Ale is brewed with pumpkin and spices to produce delicious taste of fall This mild ale has little bitterness and malty backbone The spicy characteristics take the lead in this roasty beer and its tremendous depth of character will keep you warm during the fall season ,5.5,3.38,5,70,11,37,6,7,38,11,0,89,10,80,40,0,0,1,1,0,1,0,1,1,1,1
2221,3699,872,84,Brand Name Imperial PumpkinStyle English Strong AleColor Dark Amber BrownBitterness Units ABV Date of Introduction August Malts Row Wheat Caramel L and Caramunich maltHops Nugget Mt Hood WillamettePackages Available oz bottle five gallon logs ½ Keg gallon Availability Late summer through early fallDescription Long Trail Imperial Pumpkin Ale is the first offering in Long Trail new Brush and Barrel Series This limited release seasonal treat is small batch brewed with pumpkins cinnamon ginger nutmeg and cloves with increased malts and touch of bitterness for the perfect balance ,8.0,3.74,5,70,12,48,15,38,57,19,4,87,38,114,89,0,0,0,1,0,0,0,1,1,1,1
2222,3700,1388,84,Brewed with native Pennsylvania neck pumpkins harvested just few miles from our brewery at Strites Orchard Master of Pumpkins conjures the spirit of autumn by combining roasted pumpkins and traditional pie spices with French saison yeast This natural fermentation releases palate of vanilla cinnamon clove nutmeg ginger and honey In addition to mL bottles Master of Pumpkins is also currently available on draft and for take out growler fills in the Tasting Room Taste it you will see More is all you need ,7.4,3.66,5,70,16,37,18,12,53,21,0,104,28,159,69,0,0,1,0,1,1,0,1,0,1,1
2223,4351,339,100,St Bernardus Abt is widely regarded as one of the best beers in the world It is therefore no surprise that it is our brewery flagship beer ranked at the very top of the St Bernardus beer hierarchy It is brewed in the classic quadrupel style and adheres to the original recipe ColourThis is dark beer with robust head that is ivory in colour CharacteristicsColor DarkType of beer Quadruple Top fermentationAlcohol degree Plato Recommended pouring temperature CColor EBC Bitterness EBU Shelf life years bottle years keg Packaging Bottle cl cl Keg ,10.0,4.5,25,50,17,57,59,24,117,44,0,85,27,30,84,0,0,1,0,0,0,0,0,0,0,0
2224,4353,293,100,Three Philosophers is unique blend of Belgian style dark ale and Liefmans Kriek an authentic cherry ale from Belgium Cherry chestnut in color it opaque but not cloudy with full carbonation topped by smooth tan head Flavors and aromas of roasted malt molasses and brown sugar dark fruits brandied raisins and chocolate Three Philosophers has notable sweetness with low hop bitterness The mid palate shows soft malt center which gives way to dry warm wine like finish The complexity of this beer make it good candidate for ageing gracefully as spicy sherry and port notes should intensify ,9.7,4.18,25,50,20,36,50,15,103,44,1,98,10,6,61,1,1,1,1,1,1,0,1,1,1,1
